,01e43y44,01y33,01y40,01y43N,01y43S,01y44,01y46,02y33,02y34,02y35,02y39,02y40,02y43,02y44,02y46,02y47N,02y47S,02y48,02y532,03y32,03y33,03y37,03y38,03y39,03y43,03y44N,03y44S,03y45,03y46,03y47,03y48,03y49,03y51,04y32,04y36,04y37,04y44N,04y44S,04y48,05e48y49,05y32,05y33,05y34,05y35,05y36,05y37,05y38,05y39,05y41,05y42,05y43,05y44,05y46,05y47,05y48,05y49,05y50,05y51,05yD77,Cierre
2003-10-01 00:11:00,16.112903594970703,8.258427619934082,14.922295570373535,16.896516799926758,16.35698699951172,15.598442077636719,12.447000503540039,5.726012229919434,8.117813110351562,10.090047836303711,12.496541976928711,14.193119049072266,16.23633575439453,11.134092330932617,11.911703109741211,12.9923095703125,17.18708610534668,17.693668365478516,6.626338005065918,5.093490123748779,5.599823474884033,8.970874786376953,9.990508079528809,11.195196151733398,15.46834945678711,14.276923179626465,10.32847785949707,15.332208633422852,15.906271934509277,16.477487564086914,16.93462371826172,17.430927276611328,18.594003677368164,4.544397830963135,6.77445650100708,7.891887187957764,13.355724334716797,9.417654991149902,17.945981979370117,17.616878509521484,0.2788674831390381,3.7463340759277344,4.190038681030273,4.640227317810059,5.082711696624756,5.652151107788086,6.029176712036133,6.432528495788574,7.1867356300354,7.6879096031188965,8.0479736328125,8.343976020812988,16.15032958984375,16.683612823486328,17.166748046875,17.81447982788086,18.188034057617188,18.78205108642578,12.95644760131836,-0.18868258595466614
2003-10-01 00:12:00,16.120710372924805,8.264899253845215,14.929837226867676,16.901073455810547,16.36200523376465,15.603902816772461,12.454800605773926,5.744094371795654,8.12330436706543,10.096121788024902,12.503538131713867,14.199807167053223,16.243194580078125,11.137969970703125,11.918569564819336,12.997588157653809,17.194272994995117,17.697927474975586,6.6332902908325195,5.10287618637085,5.6054558753967285,8.975735664367676,9.99549674987793,11.200430870056152,15.47322940826416,14.278544425964355,10.333518981933594,15.335410118103027,15.915060997009277,16.486295700073242,16.945133209228516,17.43739128112793,18.597904205322266,4.55002498626709,6.781701564788818,7.901334762573242,13.372631072998047,9.423406600952148,17.95109748840332,17.62653923034668,0.2866937220096588,3.7496676445007324,4.195988655090332,4.649844169616699,5.0933613777160645,5.658452033996582,6.033595561981201,6.437999725341797,7.1936354637146,7.694112300872803,8.054055213928223,8.355036735534668,16.154634475708008,16.69113540649414,17.17347526550293,17.826780319213867,18.199193954467773,18.788204193115234,12.962491035461426,-0.1881421059370041
2003-10-01 00:13:00,16.12880516052246,8.271583557128906,14.936805725097656,16.90595245361328,16.366914749145508,15.61007022857666,12.462382316589355,5.764834403991699,8.129530906677246,10.101696968078613,12.510836601257324,14.207449913024902,16.250471115112305,11.142778396606445,11.926776885986328,13.003067970275879,17.201749801635742,17.702505111694336,6.640144348144531,5.113527774810791,5.612499713897705,8.981230735778809,10.001214027404785,11.206859588623047,15.478872299194336,14.27831745147705,10.339439392089844,15.339567184448242,15.925424575805664,16.49680519104004,16.956771850585938,17.443038940429688,18.602012634277344,4.556586742401123,6.7899298667907715,7.911284446716309,13.393698692321777,9.429489135742188,17.956485748291016,17.638694763183594,0.2958430051803589,3.753195285797119,4.2034687995910645,4.660954475402832,5.105432033538818,5.665213584899902,6.038479804992676,6.444247245788574,7.201324462890625,7.701181888580322,8.061738014221191,8.36732292175293,16.158905029296875,16.699819564819336,17.182649612426758,17.841541290283203,18.21017074584961,18.793682098388672,12.969639778137207,-0.1873963177204132
2003-10-01 00:14:00,16.136764526367188,8.277965545654297,14.942814826965332,16.910818099975586,16.371017456054688,15.616791725158691,12.4690580368042,5.787292957305908,8.13610553741455,10.106447219848633,12.518196105957031,14.215539932250977,16.257966995239258,11.148757934570312,11.936074256896973,13.00859546661377,17.209115982055664,17.707143783569336,6.646800994873047,5.125063419342041,5.620998382568359,8.987200736999512,10.007794380187988,11.214305877685547,15.485146522521973,14.275641441345215,10.346534729003906,15.344625473022461,15.937505722045898,16.508941650390625,16.968814849853516,17.447513580322266,18.606096267700195,4.563870906829834,6.7990403175354,7.92120885848999,13.41893196105957,9.435726165771484,17.96187973022461,17.6529541015625,0.3064502477645874,3.7569212913513184,4.212856292724609,4.67360258102417,5.11830472946167,5.672316074371338,6.0437846183776855,6.451403617858887,7.209774971008301,7.709033012390137,8.071174621582031,8.380165100097656,16.162885665893555,16.709823608398438,17.194114685058594,17.855754852294922,18.220109939575195,18.79806900024414,12.977997779846191,-0.1863643229007721
2003-10-01 00:15:00,16.14447593688965,8.28386116027832,14.947834968566895,16.91546058654785,16.37421417236328,15.623941421508789,12.474761009216309,5.810287952423096,8.142645835876465,10.110458374023438,12.525311470031738,14.223685264587402,16.265399932861328,11.155974388122559,11.946040153503418,13.013846397399902,17.216136932373047,17.711673736572266,6.653135776519775,5.137399196624756,5.631024360656738,8.993609428405762,10.015237808227539,11.222448348999023,15.49228572845459,14.269134521484375,10.355085372924805,15.35061264038086,15.951423645019531,16.52229118347168,16.9805850982666,17.45086097717285,18.610092163085938,4.571640968322754,6.808982849121094,7.930896282196045,13.448659896850586,9.442488670349121,17.96714210510254,17.66805076599121,0.3187103569507599,3.761277914047241,4.224205017089844,4.687575340270996,5.1316094398498535,5.679604530334473,6.049722194671631,6.459457874298096,7.2189555168151855,7.717575550079346,8.082281112670898,8.392827987670898,16.16684913635254,16.72148323059082,17.2070369720459,17.86841583251953,18.228689193725586,18.80150604248047,12.987287521362305,-0.18492412567138672
2003-10-01 00:16:00,16.15167236328125,8.289935111999512,14.953038215637207,16.920175552368164,16.37704849243164,15.631481170654297,12.480578422546387,5.833229064941406,8.149048805236816,10.114611625671387,12.532357215881348,14.231807708740234,16.272844314575195,11.164380073547363,11.956266403198242,13.019017219543457,17.223159790039062,17.71632194519043,6.658928394317627,5.150518894195557,5.642885684967041,9.001062393188477,10.02365493774414,11.231094360351562,15.499921798706055,14.26082992553711,10.36542797088623,15.357828140258789,15.966852188110352,16.536359786987305,16.991992950439453,17.453832626342773,18.61405372619629,4.579843521118164,6.81957483291626,7.940415859222412,13.481881141662598,9.449949264526367,17.972515106201172,17.68299102783203,0.3328811824321747,3.766524314880371,4.237857818603516,4.702491760253906,5.145467281341553,5.686941146850586,6.056514739990234,6.468532085418701,7.228995323181152,7.7271246910095215,8.0946044921875,8.406291007995605,16.1715087890625,16.73525047302246,17.22039031982422,17.879606246948242,18.236591339111328,18.8048095703125,12.997736930847168,-0.18278510868549347
2003-10-01 00:17:00,16.15831756591797,8.29645824432373,14.958810806274414,16.925151824951172,16.38018035888672,15.638946533203125,12.486839294433594,5.8560709953308105,8.155484199523926,10.119178771972656,12.539777755737305,14.240096092224121,16.280460357666016,11.173763275146484,11.966856956481934,13.024256706237793,17.230382919311523,17.72117805480957,6.664187908172607,5.164474010467529,5.656567096710205,9.010028839111328,10.03307056427002,11.239973068237305,15.50786304473877,14.264046669006348,10.378193855285645,15.366279602050781,15.983154296875,16.550884246826172,17.003355026245117,17.4569034576416,18.6180419921875,4.588771820068359,6.830716133117676,7.950222492218018,13.513402938842773,9.458478927612305,17.978256225585938,17.697433471679688,0.3486226797103882,3.772723436355591,4.253902912139893,4.718190670013428,5.159546375274658,5.69440221786499,6.0644001960754395,6.478841781616211,7.240331649780273,7.737943649291992,8.108134269714355,8.420751571655273,16.17694091796875,16.751039505004883,17.232975006103516,17.88995933532715,18.244722366333008,18.808271408081055,13.009696006774902,-0.1766085922718048
2003-10-01 00:18:00,16.164615631103516,8.302937507629395,14.964421272277832,16.930095672607422,16.38332748413086,15.646025657653809,12.49255657196045,5.877314567565918,8.161877632141113,10.12358570098877,12.547224044799805,14.248432159423828,16.288034439086914,11.183903694152832,11.977702140808105,13.029492378234863,17.23756217956543,17.72606658935547,6.668944835662842,5.179375648498535,5.672031402587891,9.020035743713379,10.043068885803223,11.248888969421387,15.516127586364746,14.26133918762207,10.393178939819336,15.375594139099121,15.999811172485352,16.565643310546875,17.014392852783203,17.45978546142578,18.621971130371094,4.598237037658691,6.84219217300415,7.960341453552246,13.552218437194824,9.468401908874512,17.984079360961914,17.7111759185791,0.36407271027565,3.7798216342926025,4.271770477294922,4.734672546386719,5.17402982711792,5.701851844787598,6.073582172393799,6.490359783172607,7.252241134643555,7.750339508056641,8.122945785522461,8.43612003326416,16.182382583618164,16.767864227294922,17.244150161743164,17.89974021911621,18.25286865234375,18.81146240234375,13.023346900939941,-0.16069626808166504
2003-10-01 00:19:00,16.170568466186523,8.30908203125,14.969597816467285,16.934898376464844,16.386260986328125,15.652668952941895,12.497664451599121,5.8961639404296875,8.168028831481934,10.127623558044434,12.55424976348877,14.256580352783203,16.29549217224121,11.194432258605957,11.988478660583496,13.034544944763184,17.2445125579834,17.730878829956055,6.673316478729248,5.195326805114746,5.688528537750244,9.031041145324707,10.053272247314453,11.257793426513672,15.52435302734375,14.264659881591797,10.410051345825195,15.385316848754883,16.01640510559082,16.580400466918945,17.024898529052734,17.46246337890625,18.625782012939453,4.608047008514404,6.853983402252197,7.9705610275268555,13.592618942260742,9.479957580566406,17.98981285095215,17.72426414489746,0.3794700503349304,3.787921905517578,4.291291236877441,4.7510786056518555,5.188352108001709,5.709997177124023,6.084205627441406,6.502760410308838,7.264893531799316,7.764227867126465,8.138931274414062,8.453372955322266,16.187395095825195,16.78485679626465,17.253753662109375,17.90913200378418,18.260793685913086,18.814273834228516,13.0385160446167,-0.14962023496627808
2003-10-01 00:20:00,16.176082611083984,8.314849853515625,14.974365234375,16.939517974853516,16.389087677001953,15.659076690673828,12.502167701721191,5.912628173828125,8.173908233642578,10.131402969360352,12.560986518859863,14.264368057250977,16.302650451660156,11.20486831665039,11.999024391174316,13.039288520812988,17.251197814941406,17.735515594482422,6.677398204803467,5.212299823760986,5.704829692840576,9.042496681213379,10.063460350036621,11.266261100769043,15.532584190368652,14.260680198669434,10.428146362304688,15.395065307617188,16.03252410888672,16.594959259033203,17.034778594970703,17.465023040771484,18.629425048828125,4.618331432342529,6.865941047668457,7.981298446655273,13.63327407836914,9.49339771270752,17.995384216308594,17.736835479736328,0.39684104919433594,3.796876907348633,4.3117756843566895,4.767392158508301,5.202991962432861,5.7188262939453125,6.096242427825928,6.516037464141846,7.278808116912842,7.779406547546387,8.156329154968262,8.472685813903809,16.191734313964844,16.80139923095703,17.262012481689453,17.91817283630371,18.26834487915039,18.816768646240234,13.054817199707031,-0.1351325660943985
2003-10-01 00:21:00,16.181297302246094,8.32094955444336,14.979686737060547,16.944150924682617,16.39229393005371,15.665139198303223,12.50684642791748,5.928063869476318,8.179553031921387,10.135586738586426,12.567811965942383,14.271993637084961,16.30977439880371,11.214978218078613,12.009224891662598,13.043997764587402,17.2579345703125,17.740198135375977,6.681202411651611,5.2297682762146,5.720082759857178,9.053970336914062,10.073433876037598,11.274369239807129,15.540547370910645,14.260577201843262,10.446980476379395,15.404720306396484,16.04816436767578,16.609146118164062,17.044389724731445,17.46786880493164,18.632999420166016,4.629042148590088,6.8781914710998535,7.992771625518799,13.659687995910645,9.508599281311035,18.001117706298828,17.74928855895996,0.41586410999298096,3.806230068206787,4.333156585693359,4.783684730529785,5.218267917633057,5.728377342224121,6.109879970550537,6.53048038482666,7.294281482696533,7.796017646789551,8.175911903381348,8.49782943725586,16.195758819580078,16.817487716674805,17.269289016723633,17.927230834960938,18.276121139526367,18.8194580078125,13.071917533874512,-0.11416789889335632
2003-10-01 00:22:00,16.18648910522461,8.327662467956543,14.98574447631836,16.949024200439453,16.396087646484375,15.670772552490234,12.512300491333008,5.943937301635742,8.185293197631836,10.140266418457031,12.574695587158203,14.279852867126465,16.316980361938477,11.224628448486328,12.019305229187012,13.048863410949707,17.264989852905273,17.745058059692383,6.684794902801514,5.247200965881348,5.73419189453125,9.065348625183105,10.0831937789917,11.282411575317383,15.548418998718262,14.265727996826172,10.465970993041992,15.414191246032715,16.06332778930664,16.623130798339844,17.054344177246094,17.471088409423828,18.63658905029297,4.640175819396973,6.89082670211792,8.005163192749023,13.68150520324707,9.525135040283203,18.007308959960938,17.762210845947266,0.43671369552612305,3.8158278465270996,4.354986667633057,4.800163745880127,5.234896659851074,5.738848686218262,6.125215530395508,6.54622220993042,7.31193733215332,7.814639091491699,8.199462890625,8.529130935668945,16.199413299560547,16.83329200744629,17.27606201171875,17.936927795410156,18.28474998474121,18.822248458862305,13.08974552154541,-0.09168152511119843
2003-10-01 00:23:00,16.19169044494629,8.33437442779541,14.99165153503418,16.95397186279297,16.399871826171875,15.676092147827148,12.517775535583496,5.960271835327148,8.191071510314941,10.144774436950684,12.581506729125977,14.287822723388672,16.32416534423828,11.233702659606934,12.029297828674316,13.053768157958984,17.2720947265625,17.749929428100586,6.688236713409424,5.264106750488281,5.747342586517334,9.076371192932129,10.092812538146973,11.290322303771973,15.556123733520508,14.261988639831543,10.484009742736816,15.423287391662598,16.078041076660156,16.63714599609375,17.064510345458984,17.474201202392578,18.640111923217773,4.651101589202881,6.904094696044922,8.017593383789062,13.700092315673828,9.54733657836914,18.013675689697266,17.775880813598633,0.45937514305114746,3.825131893157959,4.377335548400879,4.817233562469482,5.252435684204102,5.750363826751709,6.142209053039551,6.563559532165527,7.3310065269470215,7.836489200592041,8.227007865905762,8.556190490722656,16.202545166015625,16.848796844482422,17.282644271850586,17.947296142578125,18.293569564819336,18.824647903442383,13.107977867126465,-0.06086598336696625
2003-10-01 00:24:00,16.196788787841797,8.340879440307617,14.997245788574219,16.958816528320312,16.403322219848633,15.681203842163086,12.522900581359863,5.976612091064453,8.196756362915039,10.149003982543945,12.588327407836914,14.295722007751465,16.33131217956543,11.242429733276367,12.039214134216309,13.058549880981445,17.279159545898438,17.7547664642334,6.691534996032715,5.280356407165527,5.759965896606445,9.086984634399414,10.102119445800781,11.298066139221191,15.563694953918457,14.270263671875,10.50040340423584,15.432013511657715,16.092517852783203,16.651235580444336,17.07467269897461,17.477067947387695,18.643545150756836,4.661734104156494,6.917469024658203,8.029887199401855,13.713189125061035,9.568639755249023,18.020076751708984,17.790462493896484,0.48285818099975586,3.834372043609619,4.400234699249268,4.834944725036621,5.271407604217529,5.763167858123779,6.161157608032227,6.582431793212891,7.353108882904053,7.861066818237305,8.255690574645996,8.58635425567627,16.205360412597656,16.864093780517578,17.28922462463379,17.958057403564453,18.302181243896484,18.82676124572754,13.126373291015625,-0.024618342518806458
2003-10-01 00:25:00,16.201696395874023,8.34705638885498,15.0024995803833,16.963481903076172,16.40652084350586,15.686216354370117,12.527644157409668,5.992396354675293,8.20227336883545,10.152974128723145,12.594943046569824,14.30339527130127,16.338333129882812,11.25085735321045,12.048943519592285,13.063085556030273,17.286102294921875,17.759475708007812,6.694706916809082,5.29598331451416,5.772220611572266,9.097163200378418,10.111211776733398,11.305606842041016,15.571139335632324,14.263496398925781,10.516023635864258,15.440377235412598,16.10689926147461,16.665346145629883,17.084651947021484,17.47962188720703,18.646862030029297,4.672061443328857,6.930913925170898,8.041571617126465,13.726808547973633,9.584397315979004,18.02642250061035,17.805940628051758,0.5049023628234863,3.8437979221343994,4.423824310302734,4.853670597076416,5.2913055419921875,5.777529239654541,6.181842803955078,6.603417873382568,7.378195762634277,7.888243675231934,8.287288665771484,8.625326156616211,16.207929611206055,16.879276275634766,17.29578399658203,17.968944549560547,18.31046485900879,18.82864761352539,13.144817352294922,0.010690689086914062
2003-10-01 00:26:00,16.20659637451172,8.353875160217285,15.008622169494629,16.968372344970703,16.410316467285156,15.691143035888672,12.533255577087402,6.00822114944458,8.207741737365723,10.157597541809082,12.601633071899414,14.311118125915527,16.34543800354004,11.259020805358887,12.05843734741211,13.067747116088867,17.293399810791016,17.76432228088379,6.697967529296875,5.311171531677246,5.784314155578613,9.107224464416504,10.12020206451416,11.313100814819336,15.578365325927734,14.26162338256836,10.531912803649902,15.448617935180664,16.121095657348633,16.67966079711914,17.094825744628906,17.482460021972656,18.650209426879883,4.681948661804199,6.944037437438965,8.053234100341797,13.736974716186523,9.596369743347168,18.033212661743164,17.822860717773438,0.530098557472229,3.853238344192505,4.448509693145752,4.87337064743042,5.311864852905273,5.794304370880127,6.204657077789307,6.627033233642578,7.406332492828369,7.919261932373047,8.323143005371094,8.65771484375,16.210783004760742,16.894794464111328,17.302160263061523,17.980592727661133,18.319393157958984,18.831018447875977,13.163505554199219,0.02280263602733612
