,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,34,35,37,38,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,64,65,66,68,69,70,71,72,32
2003-10-01 00:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01 00:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01 00:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01 00:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01 00:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01 00:06:00,5.3917287004878744e-05,9.400772250955924e-05,5.964747106190771e-05,2.7663789296639152e-05,9.283530744141899e-06,1.826662446546834e-05,8.617991625214927e-06,1.4505061699310318e-05,2.511358161427779e-06,9.421690265298821e-06,2.6208243070868775e-05,2.459124880260788e-05,5.9981317463098094e-05,9.061361197382212e-06,5.246825094218366e-05,5.483573841047473e-05,2.295523700013291e-05,1.4376169929164462e-05,1.507515935372794e-05,3.0276158213382587e-05,4.0887527575250715e-05,2.8151922379038297e-05,3.461089727352373e-05,1.914865970320534e-05,3.6501446629699785e-06,7.209144314401783e-06,2.5909668693202548e-05,1.901770338008646e-05,7.394033332275285e-07,1.949953912117053e-06,0.0,1.3831411251885584e-06,1.292534579988569e-05,1.9662309568957426e-05,1.9618751139205415e-06,7.849153575989476e-07,0.0,0.0,0.0,4.0332051867153496e-06,4.700638783106115e-06,1.8557566363597289e-06,1.777993816176604e-06,5.2270343076088466e-06,1.4782476682739798e-05,0.0,2.888555718527641e-05,2.3088843590812758e-05,4.877890205534641e-06,3.3415353755117394e-06,8.071441470747232e-07,1.0160793863178696e-05,2.6665491077437764e-06,1.9852782315865625e-06,0.0,7.911801276350161e-07,1.0674900750018423e-06,1.6856603224368882e-06,8.874756531440653e-06
2003-10-01 00:07:00,0.00028532693977467716,0.0004860117915086448,0.00035132651100866497,0.00017478644440416247,0.00015704432735219598,0.00012028113269479945,6.164403021102771e-05,0.0001472202711738646,2.0783565560122952e-05,8.787119440967217e-05,0.00013394698908086866,0.00014362910587806255,0.0004125274426769465,8.259068999905139e-05,0.0004839691973756999,0.0003148867399431765,0.0001355051645077765,7.761603774270043e-05,9.578255412634462e-05,0.0001390285324305296,0.0002147140767192468,0.00015254155732691288,0.00019659729150589556,9.513313852949068e-05,4.519563299254514e-05,5.812758899992332e-05,0.00013961440708953887,0.00011653226101770997,3.7542467907769606e-06,1.4350481251312885e-05,0.0,6.644074346695561e-06,7.209170871647075e-05,0.00013103429228067398,1.1625169463513885e-05,6.0752290664822794e-06,1.6373259086321923e-06,1.555630547045439e-06,2.3284671897272347e-06,3.245253537897952e-05,4.1907864215318114e-05,1.2857387446274515e-05,1.0163695151277352e-05,3.2412510336143896e-05,9.442985174246132e-05,0.0,0.00015700938820373267,0.00021126899810042232,3.6794393963646144e-05,2.384115578024648e-05,2.6659192826627987e-06,7.590034510940313e-05,2.0487812435021624e-05,1.4010842278366908e-05,1.556448523842846e-06,5.665243861585623e-06,8.782946679275483e-06,1.4323861250886694e-05,5.2366445743246004e-05
2003-10-01 00:08:00,0.000584991299547255,0.001110197976231575,0.0008071180782280862,0.00045870663598179817,0.0005195295671001077,0.0003313256020192057,0.00022050284314900637,0.0005237305304035544,8.105231972876936e-05,0.0003683757095132023,0.0003311325563117862,0.00038660340942442417,0.0012727283174172044,0.00026742721092887223,0.0012039109133183956,0.0007044525700621307,0.000362096558092162,0.00021500341244973242,0.00035972241312265396,0.0002844889822881669,0.00048570617218501866,0.0003425005415920168,0.00044266198528930545,0.00019687635358422995,0.0001442785724066198,0.0002313550066901371,0.0003321413532830775,0.00039128956268541515,1.3973108252685051e-05,0.00013239876716397703,1.1492013527458766e-06,2.056407174677588e-05,0.00019526993855834007,0.0005127537879161537,4.876493403571658e-05,7.275617099367082e-05,1.2148925634392072e-05,5.353649157768814e-06,1.7287535229115747e-05,0.00012873296509496868,0.00019429063831921667,9.082302130991593e-05,3.3082880690926686e-05,0.00011393399472581223,0.00033423182321712375,0.0,0.00036978936986997724,0.0004863043432123959,0.00014042685506865382,0.00021787940931972116,1.0040528650279157e-05,0.0003118374152109027,8.571219223085791e-05,5.4660482419421896e-05,5.423087259259773e-06,2.5955210730899125e-05,4.2632222175598145e-05,6.920294254086912e-05,0.00013790409138891846
2003-10-01 00:09:00,0.0009439405403099954,0.0018086435738950968,0.0014758341712877154,0.0009244102402590215,0.0012565754586830735,0.0006355333025567234,0.0005045100697316229,0.0012263464741408825,0.00020729047537315637,0.001019882271066308,0.000561992172151804,0.0007618939271196723,0.002817261265590787,0.000551435281522572,0.002320007886737585,0.0012335050851106644,0.000663850165437907,0.00041717011481523514,0.0008600445580668747,0.0005326705286279321,0.000838952197227627,0.0005887406296096742,0.000770904531236738,0.00033119996078312397,0.00033051602076739073,0.0007007610984146595,0.0005941600538790226,0.0008184956386685371,8.267272642115131e-05,0.00036816950887441635,3.086973492827383e-06,6.176909664645791e-05,0.00035194100928492844,0.0013175146887078881,0.00023604479792993516,0.000255021033808589,5.5536012951051816e-05,2.1862770154257305e-05,5.77104656258598e-05,0.0003470935334917158,0.0005267795640975237,0.0002770663413684815,7.658898539375514e-05,0.0002450727915856987,0.0007875413284637034,0.0,0.0006603242945857346,0.0008910178439691663,0.00033562324824742973,0.0006013269303366542,2.6221274310955778e-05,0.0008760208729654551,0.00025336354156024754,0.0001529626315459609,3.6921446735505015e-05,0.00010013149585574865,0.00016063520160969347,0.00023244452313520014,0.00026611750945448875
