,106,107,108,109,111,112,113,1131,115,123,124,125,126,127,128,129,130,131,132,133,134,135,1351,1352,137,138,139,140,141,1411,1412,1413,142,143,144,1441,1442,1443,145,146,147,148,149,151,152,1521,153,154,1541,155,156,157,158,159,160,161,1611,162,163,1631,164,165,1651,167,168,169,171,172,1721,1722,1723,1724,173,174,175,176,177,178,1781,179,1791,1792,1793,1794,180,1801,181,182,1821,183,184,202,203,207,2071,208,209,211,2111,212,213,214,215,216,217,218,219,221,222,223,229,185
34200,128.63081,128.71599,128.71597,128.78198,128.78198,128.8272,130.05086,129.16434,130.33914,128.88596,128.88596,128.88597,128.88596,128.88597,128.92587,128.92587,128.99841,128.97517,128.97517,128.99841,129.03726,129.05907,129.00084,128.92674,130.28615,130.28615,130.65495,130.28615,128.8844,128.85167,128.84404,128.81142,128.87804,128.82085,128.7772,128.77402,128.77147,128.77,128.77147,128.77147,128.76778,128.7667,128.76736,128.7521,128.75475,128.7602,128.77391,128.7535,128.76312,128.7535,128.76158,128.7438,128.71164,128.68921,128.85672,128.67455,128.67116,128.78664,128.65431,128.65677,128.79262,128.66432,128.66432,128.6643,128.6434,128.79485,128.79936,128.79698,128.79813,128.79758,128.80013,128.82068,128.80315,128.60641,128.56342,128.50189,128.37988,128.24843,128.40825,128.202,128.1874,128.15439,128.09868,128.06784,128.56805,128.56801,128.56784,128.56783,128.56783,128.56784,128.8382,128.37985,128.37987,128.70847,128.7079,128.7075,128.70706,128.70128,128.70128,128.70128,128.70125,128.69716,128.69714,128.69716,128.69513,128.69443,128.69171,128.56953,128.69716,128.70407,128.69171,128.05432
36000,128.31343,128.3569,128.35681,128.39165,128.39151,128.41629,129.55304,128.6665,129.84131,128.44807,128.44795,128.44817,128.44788,128.44833,128.47313,128.47304,128.52,128.50461,128.50456,128.52003,128.54626,128.56123,128.48131,128.37958,129.78831,129.78831,130.15712,129.78831,128.32144,128.28548,128.2771,128.24185,128.30939,128.25162,128.20639,128.20004,128.19475,128.19376,128.19495,128.19463,128.19196,128.19693,128.18942,128.18753,128.1876,128.18839,128.1883,128.17331,128.18039,128.17305,128.17876,128.17151,128.16689,128.1631,128.27464,128.1596,128.15894,128.19446,128.15762,128.15762,128.19566,128.15761,128.15756,128.15749,128.15761,128.19597,128.1994,128.19666,128.19798,128.19804,128.20181,128.22707,128.20428,128.15549,128.15346,128.15181,128.14854,128.14713,128.21426,128.13936,128.13766,128.1338,128.1273,128.1237,128.2814,128.27971,128.2753,128.27443,128.27477,128.27509,128.24983,128.14807,128.14818,128.16023,128.1588,128.15779,128.15784,128.15186,128.15157,128.15172,128.15085,128.15083,128.15067,128.15074,128.15071,128.1507,128.15068,128.15329,128.15074,128.15475,128.15068,128.12212
37800,128.3347,128.37816,128.37807,128.4129,128.41277,128.43756,129.5743,128.68777,129.86256,128.46935,128.46922,128.46942,128.46915,128.46959,128.49438,128.4943,128.54128,128.52586,128.52582,128.5413,128.56752,128.5825,128.50256,128.40083,129.80957,129.80957,130.17839,129.80957,128.3427,128.30675,128.29837,128.26312,128.33066,128.27289,128.22766,128.2213,128.21602,128.21503,128.21622,128.21588,128.21323,128.2182,128.2107,128.20879,128.20886,128.20966,128.20955,128.19458,128.20163,128.1943,128.20001,128.19276,128.18816,128.18436,128.29591,128.18086,128.1802,128.21573,128.1789,128.17888,128.21693,128.17886,128.17882,128.17874,128.17888,128.21722,128.22066,128.21791,128.21924,128.2193,128.22308,128.24832,128.22554,128.17676,128.17471,128.17307,128.16982,128.1684,128.23553,128.16063,128.15892,128.15506,128.14856,128.14496,128.30266,128.30096,128.29655,128.2957,128.29604,128.29636,128.2711,128.16934,128.16945,128.18149,128.18005,128.17906,128.1791,128.17313,128.17284,128.17297,128.17212,128.1721,128.17194,128.17201,128.17197,128.17195,128.17195,128.17455,128.17201,128.17601,128.17195,128.14339
39600,128.35596,128.39943,128.39934,128.43417,128.43402,128.45882,129.59557,128.70905,129.88383,128.4906,128.49048,128.49069,128.4904,128.49084,128.51566,128.51556,128.56253,128.54713,128.54709,128.56256,128.58879,128.60376,128.52383,128.4221,129.83084,129.83084,130.19966,129.83084,128.36397,128.328,128.31963,128.28438,128.35191,128.29414,128.24892,128.24257,128.23727,128.23628,128.23747,128.23715,128.23448,128.23946,128.23195,128.23006,128.23013,128.23091,128.2308,128.21584,128.2229,128.21558,128.22128,128.21402,128.20941,128.20563,128.31717,128.20213,128.20146,128.237,128.20016,128.20015,128.23819,128.20013,128.20009,128.20001,128.20013,128.2385,128.24193,128.23918,128.2405,128.24057,128.24434,128.26959,128.24681,128.19801,128.19598,128.19434,128.19109,128.18965,128.25679,128.18188,128.18019,128.17633,128.16983,128.16623,128.32393,128.32224,128.31781,128.31696,128.31729,128.31763,128.29237,128.1906,128.1907,128.20276,128.20132,128.20032,128.20036,128.1944,128.19409,128.19424,128.19337,128.19337,128.1932,128.19327,128.19322,128.19322,128.1932,128.1958,128.19327,128.19728,128.1932,128.16464
41400,128.37723,128.4207,128.4206,128.45543,128.45529,128.48007,129.61682,128.7303,129.90509,128.51187,128.51173,128.51195,128.51166,128.51212,128.53691,128.53682,128.58379,128.56839,128.56834,128.58383,128.61005,128.62503,128.54509,128.44336,129.8521,129.8521,130.22092,129.8521,128.38522,128.34926,128.3409,128.30565,128.37318,128.3154,128.27019,128.26382,128.25854,128.25755,128.25873,128.2584,128.25575,128.26071,128.25322,128.25131,128.25139,128.25218,128.25208,128.2371,128.24417,128.23683,128.24254,128.23529,128.23068,128.2269,128.33844,128.22339,128.22273,128.25824,128.22142,128.2214,128.25946,128.22139,128.22134,128.22127,128.2214,128.25975,128.26318,128.26044,128.26176,128.26183,128.26561,128.29085,128.26807,128.21928,128.21724,128.21559,128.21234,128.21092,128.27805,128.20316,128.20145,128.19759,128.19109,128.18748,128.34518,128.34349,128.33908,128.33823,128.33856,128.33888,128.31361,128.21187,128.21198,128.22401,128.22258,128.22157,128.22162,128.21565,128.21536,128.2155,128.21465,128.21463,128.21446,128.21454,128.2145,128.21448,128.21448,128.21707,128.21454,128.21854,128.21448,128.18591
43200,128.3981,128.44154,128.44145,128.47626,128.4761,128.50089,129.63757,128.75104,129.92584,128.53264,128.53252,128.53273,128.53244,128.5329,128.55768,128.55759,128.60454,128.58914,128.5891,128.60458,128.6308,128.64577,128.56583,128.46407,129.87285,129.87285,130.24167,129.87285,128.40593,128.36996,128.3616,128.32637,128.39388,128.33612,128.29091,128.28455,128.27927,128.27827,128.27945,128.27913,128.27647,128.28145,128.27394,128.27206,128.27214,128.27292,128.27278,128.25783,128.2649,128.25755,128.26326,128.25603,128.25146,128.2477,128.35912,128.24422,128.24358,128.27895,128.24226,128.24226,128.28014,128.24223,128.24219,128.24211,128.24226,128.28044,128.28386,128.28111,128.28244,128.2825,128.28629,128.31152,128.28874,128.24016,128.23816,128.23656,128.23337,128.23201,128.29906,128.22429,128.2226,128.21877,128.21231,128.20874,128.3661,128.36441,128.35999,128.35912,128.35945,128.35977,128.3343,128.2329,128.233,128.2448,128.24336,128.24237,128.2424,128.23645,128.23615,128.2363,128.23543,128.23543,128.23526,128.23534,128.23529,128.23528,128.23528,128.23798,128.23534,128.23933,128.23528,128.20717
45000,128.41928,128.46272,128.46263,128.49744,128.49728,128.52205,129.65875,128.77222,129.947,128.55382,128.5537,128.55391,128.55362,128.55408,128.57886,128.57877,128.62572,128.61032,128.61028,128.62576,128.65198,128.66695,128.587,128.48524,129.89403,129.89403,130.26285,129.89403,128.42711,128.39114,128.38278,128.34755,128.41505,128.3573,128.31209,128.30574,128.30045,128.29944,128.30063,128.30031,128.29765,128.30263,128.2951,128.29324,128.29332,128.29408,128.29396,128.279,128.28607,128.27873,128.28444,128.2772,128.27264,128.26888,128.3803,128.2654,128.26474,128.30013,128.26344,128.26344,128.30133,128.26341,128.26337,128.26329,128.26344,128.30162,128.30504,128.30229,128.30362,128.30368,128.30746,128.3327,128.30992,128.26134,128.25934,128.25774,128.25455,128.25319,128.32024,128.24547,128.24377,128.23994,128.23349,128.22992,128.38728,128.38559,128.38115,128.3803,128.38063,128.38095,128.35548,128.25407,128.25418,128.26598,128.26454,128.26353,128.26358,128.25761,128.25732,128.25748,128.2566,128.2566,128.25644,128.25652,128.25647,128.25645,128.25645,128.25916,128.25652,128.26051,128.25645,128.22835
46800,128.44048,128.4839,128.48381,128.51862,128.51846,128.54323,129.67992,128.7934,129.96819,128.575,128.57487,128.57509,128.5748,128.57526,128.60004,128.59995,128.6469,128.63152,128.63145,128.64693,128.67316,128.68813,128.60817,128.50642,129.91519,129.91519,130.28401,129.91519,128.44829,128.41234,128.40396,128.36873,128.43623,128.37848,128.33327,128.32692,128.32162,128.32062,128.32181,128.32149,128.31883,128.3238,128.31628,128.31442,128.3145,128.31526,128.31514,128.30019,128.30724,128.29993,128.30562,128.2984,128.29382,128.29005,128.40147,128.28658,128.28592,128.3213,128.28462,128.28462,128.3225,128.28459,128.28455,128.28447,128.2846,128.3228,128.32622,128.32347,128.3248,128.32486,128.32863,128.35388,128.3311,128.28253,128.28052,128.2789,128.27573,128.27437,128.34142,128.26663,128.26494,128.26112,128.25467,128.2511,128.40846,128.40675,128.40233,128.40147,128.4018,128.40213,128.37666,128.27525,128.27536,128.28716,128.28572,128.28471,128.28476,128.2788,128.2785,128.27864,128.27779,128.27779,128.27762,128.2777,128.27765,128.27765,128.27763,128.28033,128.2777,128.28168,128.27763,128.24953
48600,128.46164,128.50508,128.50497,128.5398,128.53964,128.5644,129.7011,128.81458,129.98936,128.59618,128.59605,128.59627,128.59598,128.59642,128.62122,128.62112,128.66808,128.65268,128.65263,128.6681,128.69434,128.7093,128.62935,128.5276,129.93637,129.93637,130.30519,129.93637,128.46945,128.43352,128.42513,128.3899,128.45741,128.39966,128.35443,128.34808,128.34279,128.34181,128.34299,128.34267,128.34,128.34499,128.33746,128.3356,128.33566,128.33644,128.33632,128.32137,128.32841,128.3211,128.3268,128.31958,128.315,128.31123,128.42265,128.30775,128.3071,128.34247,128.3058,128.3058,128.34367,128.30577,128.30573,128.30565,128.30579,128.34398,128.3474,128.34465,128.34598,128.34604,128.34981,128.37506,128.35228,128.3037,128.30168,128.30008,128.2969,128.29553,128.3626,128.28781,128.28612,128.2823,128.27585,128.27228,128.42964,128.42793,128.42351,128.42265,128.42299,128.42331,128.39783,128.29643,128.29654,128.30833,128.3069,128.3059,128.30594,128.29997,128.29968,128.29982,128.29897,128.29897,128.2988,128.29887,128.29883,128.29883,128.29881,128.30151,128.29887,128.30286,128.29881,128.2707
50400,128.61583,128.67345,128.67342,128.71877,128.71872,128.75034,129.91519,129.02867,130.20346,128.79126,128.79121,128.7913,128.79118,128.79137,128.82108,128.82104,128.87616,128.85828,128.85826,128.87617,128.90633,128.92339,128.85088,128.7586,130.15047,130.15047,130.51929,130.15047,128.70587,128.67014,128.6618,128.62651,128.6962,128.63647,128.59029,128.58554,128.58168,128.58047,128.58176,128.58162,128.57852,128.57988,128.5768,128.56807,128.56924,128.57251,128.57742,128.55876,128.56757,128.55865,128.56596,128.55354,128.53764,128.527,128.66653,128.51883,128.51698,128.58702,128.51064,128.51126,128.59033,128.5132,128.51318,128.51315,128.50766,128.59145,128.59566,128.59286,128.59421,128.59398,128.59747,128.62193,128.60034,128.49432,128.47934,128.45822,128.41637,128.37556,128.47446,128.3539,128.34776,128.33391,128.3105,128.29756,128.57336,128.57266,128.57085,128.5705,128.57063,128.57076,128.6435,128.41617,128.41621,128.53183,128.53058,128.52972,128.52957,128.5222,128.52208,128.52214,128.52179,128.5191,128.51904,128.51907,128.51797,128.51764,128.51646,128.48128,128.51907,128.52577,128.51646,128.29189
52200,128.65826,128.7159,128.71585,128.76122,128.76115,128.79277,129.95763,129.0711,130.2459,128.83371,128.83365,128.83374,128.83363,128.83382,128.86353,128.86348,128.9186,128.90073,128.9007,128.91861,128.94876,128.96584,128.89333,128.80106,130.19292,130.19292,130.56172,130.19292,128.74832,128.71257,128.70425,128.66895,128.73863,128.67892,128.63272,128.62799,128.62411,128.62291,128.62419,128.62407,128.62096,128.62233,128.61923,128.6105,128.61168,128.61494,128.61986,128.6012,128.61002,128.60109,128.60841,128.596,128.5801,128.56944,128.70897,128.56128,128.55942,128.62946,128.55307,128.55371,128.63277,128.55565,128.55562,128.5556,128.55011,128.63388,128.63809,128.6353,128.63666,128.63643,128.63992,128.66437,128.64279,128.53676,128.52179,128.50067,128.45882,128.418,128.5169,128.39635,128.3902,128.37636,128.35295,128.34,128.6158,128.61511,128.61328,128.61293,128.61307,128.6132,128.68594,128.45862,128.45866,128.57428,128.57303,128.57216,128.57202,128.56464,128.56451,128.56458,128.56422,128.56155,128.56148,128.56151,128.56041,128.56007,128.55891,128.52371,128.56151,128.5682,128.55891,128.33432
54000,128.7007,128.75833,128.7583,128.80365,128.80359,128.83522,130.00008,129.11354,130.28835,128.87616,128.8761,128.87619,128.87607,128.87625,128.90596,128.90591,128.96104,128.94316,128.94315,128.96104,128.9912,129.00827,128.93578,128.84349,130.23535,130.23535,130.60417,130.23535,128.79076,128.75502,128.74669,128.7114,128.78108,128.72136,128.67517,128.67044,128.66655,128.66536,128.66664,128.6665,128.66339,128.66476,128.66167,128.65295,128.65413,128.6574,128.66231,128.64365,128.65245,128.64354,128.65085,128.63844,128.62253,128.61188,128.75142,128.60373,128.60185,128.6719,128.59552,128.59615,128.6752,128.59808,128.59807,128.59804,128.59256,128.67633,128.68054,128.67773,128.6791,128.67888,128.68236,128.7068,128.68523,128.5792,128.56422,128.5431,128.50125,128.46045,128.55934,128.43878,128.43265,128.4188,128.39539,128.38245,128.65825,128.65755,128.65573,128.65538,128.65552,128.65564,128.7284,128.50105,128.5011,128.61671,128.61548,128.61461,128.61446,128.60709,128.60696,128.60703,128.60666,128.60399,128.60391,128.60396,128.60284,128.60252,128.60135,128.56615,128.60396,128.61064,128.60135,128.37675
55800,128.74315,128.80078,128.80075,128.8461,128.84604,128.87766,130.04253,129.15599,130.33078,128.9186,128.91855,128.91862,128.91852,128.91869,128.9484,128.94836,129.00348,128.98561,128.9856,129.0035,129.03365,129.05072,128.97821,128.88593,130.2778,130.2778,130.6466,130.2778,128.83319,128.79745,128.78914,128.75383,128.82352,128.7638,128.7176,128.71288,128.709,128.7078,128.70909,128.70895,128.70584,128.70721,128.70412,128.69539,128.69658,128.69984,128.70476,128.68608,128.69489,128.68597,128.6933,128.68088,128.66498,128.65433,128.79385,128.64616,128.6443,128.71436,128.63795,128.63858,128.71765,128.64053,128.64052,128.64047,128.635,128.71877,128.72298,128.72018,128.72154,128.72131,128.7248,128.74925,128.72768,128.62164,128.60666,128.58556,128.5437,128.50288,128.60179,128.48122,128.47508,128.46123,128.43784,128.42488,128.70068,128.69998,128.69818,128.69781,128.69795,128.69809,128.77083,128.5435,128.54355,128.65916,128.65791,128.65704,128.65689,128.64952,128.6494,128.64946,128.64911,128.64642,128.64636,128.6464,128.6453,128.64497,128.6438,128.6086,128.6464,128.65309,128.6438,128.4192
57600,128.94327,129.01813,129.01811,129.07639,129.07637,129.11649,130.31805,129.43152,130.60632,129.16858,129.16856,129.1686,129.16855,129.16861,129.20468,129.20467,129.27066,129.24944,129.24944,129.27066,129.30623,129.32625,129.26297,129.18246,130.55333,130.55333,130.92213,130.55333,129.13646,129.10257,129.0947,129.06102,129.12898,129.07068,129.02597,129.02225,129.01923,129.0178,129.01926,129.01921,129.01562,129.01547,129.01488,129.00174,129.00388,129.00864,129.019,128.99901,129.00844,128.99898,129.00688,128.99088,128.96446,128.94627,129.10475,128.93385,128.93098,129.0308,128.91806,128.9198,129.0359,128.92519,128.92519,128.92517,128.9102,129.03777,129.04224,129.03967,129.04091,129.04047,129.04338,129.06548,129.04639,128.8821,128.84966,128.80327,128.71129,128.61427,128.75119,128.57706,128.56564,128.53986,128.49632,128.47221,128.88812,128.88792,128.8874,128.8873,128.88733,128.88737,129.08456,128.71123,128.71124,128.96043,128.95964,128.95909,128.95874,128.95235,128.95232,128.95233,128.95224,128.94852,128.94849,128.9485,128.94676,128.9462,128.94402,128.85426,128.9485,128.95544,128.94402,128.46165
59400,129.00262,129.07747,129.07747,129.13573,129.13571,129.17583,130.3774,129.49088,130.66566,129.22792,129.22792,129.22795,129.2279,129.22797,129.26404,129.26402,129.33002,129.30879,129.30879,129.33002,129.36557,129.38559,129.32233,129.24182,130.61267,130.61267,130.98149,130.61267,129.19582,129.16193,129.15404,129.12038,129.18834,129.13002,129.08533,129.0816,129.07858,129.07716,129.0786,129.07857,129.07498,129.07483,129.07422,129.0611,129.06323,129.06798,129.07835,129.05836,129.0678,129.05833,129.06624,129.05023,129.02382,129.00563,129.16411,128.99321,128.99033,129.09016,128.9774,128.97916,129.09525,128.98454,128.98454,128.98453,128.96956,129.09712,129.1016,129.09903,129.10027,129.09981,129.10272,129.12482,129.10573,128.94144,128.90901,128.86263,128.77065,128.67363,128.81055,128.6364,128.62498,128.5992,128.55566,128.53157,128.94746,128.94727,128.94675,128.94666,128.94669,128.94673,129.14392,128.77058,128.7706,129.01979,129.019,129.01845,129.0181,129.0117,129.01167,129.01169,129.01158,129.00787,129.00784,129.00786,129.00612,129.00554,129.00336,128.9136,129.00786,129.0148,129.00336,128.521
61200,129.06198,129.13683,129.13681,129.19508,129.19507,129.23518,130.43675,129.55022,130.72502,129.28728,129.28726,129.2873,129.28726,129.28731,129.32338,129.32338,129.38936,129.36815,129.36813,129.38937,129.42493,129.44495,129.38168,129.30116,130.67203,130.67203,131.04085,130.67203,129.25516,129.22128,129.2134,129.17973,129.24768,129.18938,129.14468,129.14095,129.13794,129.1365,129.13795,129.13791,129.13432,129.13419,129.13358,129.12045,129.12259,129.12733,129.13771,129.11772,129.12715,129.11768,129.1256,129.10959,129.08316,129.06499,129.22346,129.05255,129.04968,129.1495,129.03676,129.03851,129.1546,129.0439,129.04388,129.04387,129.0289,129.15646,129.16093,129.15837,129.15962,129.15916,129.16208,129.18417,129.16508,129.0008,128.96837,128.92197,128.82999,128.73299,128.8699,128.69576,128.68434,128.65855,128.61502,128.59093,129.00682,129.00662,129.0061,129.006,129.00604,129.00609,129.20326,128.82994,128.82996,129.07913,129.07835,129.0778,129.07744,129.07106,129.07101,129.07103,129.07094,129.06721,129.0672,129.0672,129.06548,129.0649,129.06271,128.97296,129.0672,129.07414,129.06271,128.58035
63000,129.12132,129.19618,129.19617,129.25444,129.25443,129.29454,130.49611,129.60957,130.78438,129.34663,129.34662,129.34665,129.3466,129.34666,129.38274,129.38272,129.44872,129.42749,129.42749,129.44873,129.48428,129.5043,129.44104,129.36052,130.73138,130.73138,131.10019,130.73138,129.31451,129.28062,129.27275,129.23907,129.30704,129.24873,129.20403,129.2003,129.19728,129.19586,129.19731,129.19727,129.19368,129.19354,129.19293,129.1798,129.18193,129.18668,129.19705,129.17706,129.1865,129.17703,129.18494,129.16893,129.14252,129.12433,129.2828,129.11191,129.10904,129.20886,129.09612,129.09785,129.21396,129.10324,129.10324,129.10323,129.08826,129.21582,129.22029,129.21773,129.21896,129.21852,129.22144,129.24353,129.22444,129.06013,129.02771,128.98132,128.88934,128.79233,128.92924,128.75511,128.7437,128.7179,128.67438,128.65027,129.06618,129.06598,129.06546,129.06535,129.06538,129.06543,129.26262,128.88928,128.8893,129.13849,129.1377,129.13716,129.1368,129.1304,129.13037,129.13039,129.13028,129.12657,129.12654,129.12656,129.12482,129.12425,129.12207,129.03232,129.12656,129.1335,129.12207,128.63971
64800,128.63199,128.62549,128.62546,128.62068,128.62065,128.61758,128.60522,128.60522,128.60522,128.6135,128.61346,128.61351,128.61345,128.61356,128.61142,128.6114,128.60785,128.60893,128.60892,128.60786,128.60616,128.60522,128.60268,128.59944,128.60522,128.60522,128.60522,128.60522,128.5976,128.5971,128.597,128.59656,128.59682,128.59666,128.5962,128.5956,128.59508,128.59508,128.59511,128.59503,128.59503,128.59619,128.59483,128.5962,128.59581,128.59538,128.59299,128.59299,128.59299,128.59291,128.593,128.59358,128.59651,128.59842,128.595,128.59909,128.59923,128.59291,128.60149,128.601,128.59259,128.59952,128.5995,128.59949,128.60367,128.59244,128.59245,128.59238,128.5924,128.59244,128.5926,128.59335,128.59262,128.60909,128.61575,128.6255,128.64482,128.66875,128.65277,128.675,128.67738,128.68275,128.69183,128.69685,128.6368,128.6364,128.63535,128.63515,128.63522,128.6353,128.59409,128.64471,128.64473,128.59581,128.59563,128.5955,128.5956,128.5953,128.59523,128.59528,128.59506,128.59534,128.59529,128.59532,128.59544,128.5955,128.5958,128.61467,128.59532,128.59544,128.5958,128.69905
66600,128.60654,128.60004,128.6,128.59523,128.5952,128.59213,128.57977,128.57977,128.57977,128.58804,128.58801,128.58807,128.588,128.5881,128.58598,128.58595,128.5824,128.58348,128.58348,128.58241,128.5807,128.57977,128.57724,128.57399,128.57977,128.57977,128.57977,128.57977,128.57214,128.57166,128.57155,128.57112,128.57137,128.57121,128.57077,128.57016,128.56963,128.56963,128.56967,128.56958,128.56958,128.57074,128.5694,128.57076,128.57036,128.56995,128.56754,128.56754,128.56754,128.56746,128.56755,128.56813,128.57106,128.57297,128.56955,128.57365,128.57378,128.56746,128.57603,128.57555,128.56714,128.57407,128.57405,128.57404,128.57822,128.56699,128.567,128.56693,128.56697,128.56699,128.56715,128.5679,128.56717,128.58365,128.59032,128.60005,128.61937,128.6433,128.62732,128.64955,128.65193,128.65732,128.66638,128.6714,128.61134,128.61095,128.6099,128.6097,128.60977,128.60985,128.56865,128.61926,128.6193,128.57036,128.57018,128.57005,128.57014,128.56985,128.56978,128.56982,128.56961,128.5699,128.56985,128.56987,128.56999,128.57005,128.57034,128.58922,128.56987,128.56999,128.57034,128.67361
68400,128.58109,128.57458,128.57457,128.56978,128.56975,128.56668,128.55432,128.55432,128.55432,128.56259,128.56256,128.56262,128.56255,128.56265,128.56053,128.5605,128.55696,128.55803,128.55803,128.55696,128.55525,128.55432,128.55179,128.54854,128.55432,128.55432,128.55432,128.55432,128.54669,128.5462,128.5461,128.54567,128.54591,128.54576,128.54532,128.54471,128.54417,128.54419,128.54422,128.54414,128.54414,128.54529,128.54395,128.5453,128.5449,128.5445,128.54208,128.54208,128.54208,128.54202,128.5421,128.54268,128.54561,128.54752,128.5441,128.5482,128.54832,128.542,128.55058,128.5501,128.54169,128.54861,128.5486,128.5486,128.55276,128.54153,128.54155,128.54147,128.54152,128.54153,128.5417,128.54245,128.54172,128.5582,128.56487,128.5746,128.59392,128.61786,128.60187,128.6241,128.62648,128.63187,128.64093,128.64595,128.58589,128.5855,128.58446,128.58424,128.58434,128.58441,128.5432,128.59381,128.59384,128.5449,128.54472,128.5446,128.5447,128.5444,128.54433,128.54437,128.54416,128.54445,128.5444,128.54442,128.54454,128.54462,128.54489,128.56377,128.54442,128.54454,128.54489,128.64816
70200,128.55565,128.54915,128.54912,128.54434,128.54431,128.54123,128.52887,128.52887,128.52887,128.53714,128.53711,128.53717,128.5371,128.5372,128.53508,128.53505,128.53151,128.5326,128.53258,128.53151,128.5298,128.52887,128.52634,128.5231,128.52887,128.52887,128.52887,128.52887,128.52124,128.52077,128.52066,128.52022,128.52046,128.52031,128.51987,128.51926,128.51872,128.51874,128.51877,128.51869,128.51869,128.51985,128.5185,128.51985,128.51947,128.51904,128.51665,128.51663,128.51663,128.51657,128.51665,128.51723,128.52016,128.52206,128.51865,128.52275,128.52289,128.51656,128.52515,128.52464,128.51624,128.52318,128.52316,128.52315,128.52731,128.51608,128.5161,128.51602,128.51607,128.5161,128.51627,128.517,128.51627,128.53275,128.53941,128.54915,128.56847,128.5924,128.57642,128.59865,128.60103,128.60641,128.61548,128.6205,128.56044,128.56004,128.559,128.5588,128.55888,128.55896,128.51775,128.56836,128.56839,128.51945,128.51929,128.51915,128.51926,128.51895,128.51888,128.51892,128.51872,128.519,128.51895,128.51898,128.5191,128.51917,128.51944,128.53833,128.51898,128.5191,128.51944,128.62271
72000,128.5302,128.5237,128.52367,128.51889,128.51886,128.51578,128.50342,128.50342,128.50342,128.51169,128.51166,128.51172,128.51164,128.51176,128.50963,128.5096,128.50606,128.50714,128.50713,128.50606,128.50435,128.50342,128.50089,128.49765,128.50342,128.50342,128.50342,128.50342,128.49579,128.49532,128.49521,128.49477,128.49501,128.49486,128.49442,128.4938,128.49327,128.49329,128.49332,128.49324,128.49324,128.4944,128.49304,128.49442,128.49402,128.49359,128.4912,128.49118,128.4912,128.49112,128.4912,128.49178,128.4947,128.49661,128.4932,128.4973,128.49744,128.4911,128.4997,128.4992,128.49078,128.49773,128.49771,128.4977,128.50188,128.49063,128.49065,128.49057,128.49062,128.49065,128.49081,128.49155,128.49081,128.5073,128.51396,128.5237,128.54301,128.56697,128.55098,128.57321,128.57559,128.58096,128.59003,128.59505,128.53499,128.53459,128.53355,128.53336,128.53343,128.53351,128.4923,128.54291,128.54294,128.494,128.49384,128.4937,128.4938,128.4935,128.49344,128.49347,128.49327,128.49355,128.4935,128.49353,128.49365,128.49371,128.49399,128.51288,128.49353,128.49365,128.49399,128.59726
73800,128.50475,128.49825,128.49821,128.49344,128.49341,128.49034,128.47797,128.47797,128.47797,128.48625,128.48622,128.48627,128.4862,128.48631,128.48418,128.48415,128.48062,128.48169,128.48167,128.48062,128.4789,128.47797,128.47543,128.4722,128.47797,128.47797,128.47797,128.47797,128.47035,128.46988,128.46976,128.46933,128.46956,128.46942,128.46896,128.46835,128.46782,128.46785,128.46786,128.4678,128.4678,128.46895,128.46759,128.46896,128.46857,128.46815,128.46574,128.46573,128.46574,128.46568,128.46574,128.46632,128.46925,128.47116,128.46776,128.47185,128.47198,128.46565,128.47424,128.47375,128.46535,128.47227,128.47226,128.47224,128.47643,128.46518,128.4652,128.46513,128.46516,128.4652,128.46536,128.46611,128.46536,128.48184,128.48851,128.49825,128.51758,128.54152,128.52553,128.54776,128.55014,128.55551,128.56458,128.56961,128.50954,128.50914,128.5081,128.5079,128.50798,128.50806,128.46684,128.51746,128.51749,128.46857,128.46838,128.46825,128.46835,128.46806,128.46799,128.46802,128.46782,128.4681,128.46806,128.46808,128.4682,128.46826,128.46854,128.48743,128.46808,128.4682,128.46854,128.57181
75600,128.47931,128.4728,128.47278,128.46799,128.46796,128.46489,128.45253,128.45253,128.45253,128.4608,128.46077,128.46082,128.46075,128.46086,128.45872,128.45871,128.45517,128.45624,128.45624,128.45517,128.45346,128.45253,128.44998,128.44675,128.45253,128.45253,128.45253,128.45253,128.4449,128.44443,128.4443,128.44388,128.44412,128.44397,128.44353,128.4429,128.44238,128.4424,128.44243,128.44235,128.44235,128.4435,128.44214,128.44351,128.44312,128.4427,128.44029,128.44028,128.44029,128.44023,128.4403,128.44087,128.4438,128.44571,128.4423,128.4464,128.44655,128.44022,128.44879,128.4483,128.4399,128.44682,128.44681,128.4468,128.45097,128.43974,128.43976,128.43968,128.43971,128.43974,128.43991,128.44066,128.43993,128.45639,128.46306,128.47281,128.49213,128.51607,128.50008,128.52231,128.52469,128.53006,128.53914,128.54416,128.4841,128.48369,128.48267,128.48245,128.48253,128.4826,128.4414,128.492,128.49203,128.44312,128.44293,128.44281,128.4429,128.44261,128.44254,128.44257,128.44238,128.44264,128.44261,128.44263,128.44275,128.44281,128.44308,128.46198,128.44263,128.44275,128.44308,128.54636
