,80408,80608,81009,81309,82309,10309,15009,16009,16109,10208
2002-01-01 00:15:00,38.66038672485352,36.477857153320315,39.679954724121096,35.9915170715332,34.88491950073242,30.967744647216797,33.995924926757816,31.095292675781252,31.388677093505862,27.40152046508789
2002-01-01 00:30:00,38.61143854980469,36.882690582275394,39.941929431152346,36.44093150024414,35.99799109497071,31.017302087402346,34.23101522827149,31.305633325195313,31.793082641601565,27.430753564453127
2002-01-01 00:45:00,41.86486322021484,41.148,39.87945882568359,36.71776576538086,40.7713904296875,31.481585375976564,34.452980749511724,31.839665844726564,32.15512798461914,27.85677639770508
2002-01-01 01:00:00,41.86486322021484,41.148,39.786599377441405,36.81588070678711,40.737341345214844,31.74652501831055,34.56317867431641,31.955754107666017,32.223479626464844,28.109726074218752
2002-01-01 01:15:00,41.86486322021484,41.148,39.75018764648438,36.81225302124024,40.73208585205078,31.795263903808596,34.62364242553711,31.980696771240236,32.23309764404297,28.159146313476565
2002-01-01 01:30:00,41.86486322021484,41.148,39.752768884277344,36.78697781982422,40.730495251464845,31.807007373046876,34.63932984008789,31.987759130859377,32.23591375122071,28.171068841552735
2002-01-01 01:45:00,41.86486322021484,41.148,39.763214758300784,36.773662353515626,40.730220849609374,31.808935162353517,34.63512777099609,31.98803818359375,32.236457904052735,28.17304313964844
2002-01-01 02:00:00,41.86486322021484,41.148,39.76859582519531,36.77213919067383,40.73035572509766,31.80808172607422,34.629279290771485,31.98684755859375,32.236262567138674,28.172189703369142
2002-01-01 02:15:00,41.86486322021484,41.148,39.7691818359375,36.7744576538086,40.730481298828124,31.80725386962891,34.62704919433594,31.986159228515625,32.23605327758789,28.17135487060547
2002-01-01 02:30:00,41.86486322021484,41.148,39.768233056640625,36.7761389465332,40.73051850585938,31.807014349365236,34.627216625976565,31.98607086181641,32.23598583984375,28.17110837402344
2002-01-01 02:45:00,41.86486322021484,41.148,39.76755867919922,36.776538922119144,40.730509204101566,31.807081787109375,34.62785612182618,31.986187133789063,32.23599979248047,28.17117581176758
2002-01-01 03:00:00,41.86486322021484,41.148,39.76740520019531,36.77635986328125,40.730495251464845,31.80717945556641,34.628186334228516,31.986277825927736,32.236023046875005,28.171275805664063
2002-01-01 03:15:00,37.98300249023438,37.11734602661133,39.387930688476565,36.67452421875,36.3162553894043,31.78705975341797,34.61809392700196,31.943354864501956,32.11463975830078,28.149846881103517
2002-01-01 03:30:00,37.97807953491211,36.057840930175786,39.07535906982422,36.329042980957034,35.64777991333008,31.728000567626953,34.49653157958984,31.879612243652346,32.041760485839845,28.092362017822268
2002-01-01 03:45:00,37.97807953491211,36.057840930175786,39.07535906982422,36.10823087768555,35.104238671875,31.64772407226563,34.2832632019043,31.769621282958987,31.887395489501955,28.012983142089844
2002-01-01 04:00:00,37.97807953491211,36.057840930175786,39.07535906982422,36.019401416015626,34.80457091674805,31.53934929199219,34.11239223632813,31.643735943603517,31.73996262817383,27.906531500244142
2002-01-01 04:15:00,37.97807953491211,36.057840930175786,39.07535906982422,35.97698074951172,34.6306280456543,31.440739031982424,33.99862011108399,31.535226287841798,31.623411602783204,27.811274523925782
2002-01-01 04:30:00,37.97807953491211,36.057840930175786,39.07535906982422,35.94867782592774,34.53144805297852,31.35342575683594,33.98566973876953,31.43596490478516,31.537451733398438,27.728237731933596
2002-01-01 04:45:00,37.97807953491211,36.057840930175786,39.07535906982422,35.927723291015624,34.471191265869145,31.289401757812502,33.98548602905274,31.375942987060547,31.476657769775393,27.668190234375
2002-01-01 05:00:00,37.97807953491211,36.057840930175786,39.07535906982422,35.911784729003905,34.43236805419922,31.2435231628418,33.985269763183595,31.331968927001956,31.433490637207033,27.626171868896485
2002-01-01 05:15:00,37.97807953491211,36.057840930175786,39.07535906982422,35.89920642700196,34.406095239257816,31.208499719238283,33.98543719482422,31.297903564453126,31.402199523925784,27.594352880859375
2002-01-01 05:30:00,37.97807953491211,36.057840930175786,39.07535906982422,35.88911169433594,34.38753590698242,31.180692114257813,33.98538836059571,31.2710958984375,31.379103259277347,27.569424169921877
2002-01-01 05:45:00,37.97807953491211,36.057840930175786,39.07535906982422,35.880826153564456,34.373936737060546,31.158316735839847,33.985327899169924,31.249771618652346,31.36181826782227,27.54958119506836
2002-01-01 06:00:00,37.97807953491211,36.057840930175786,39.07535906982422,35.87397075805664,34.3635559753418,31.139889953613284,33.9853139465332,31.231926196289063,31.348353973388672,27.533391485595704
2002-01-01 06:15:00,37.97807953491211,36.057840930175786,39.07535906982422,35.868264129638675,34.35548670043946,31.124339739990237,33.98535115356445,31.216603875732424,31.337854614257814,27.519831848144534
2002-01-01 06:30:00,37.97807953491211,36.057840930175786,39.07535906982422,35.86339465942383,34.34904058227539,31.110880096435547,33.985320922851564,31.202288470458985,31.333552551269534,27.508165118408204
2002-01-01 06:45:00,37.97807953491211,36.057840930175786,39.07535906982422,35.85915538330078,34.34323163452149,31.098822692871096,33.98529766845704,31.190356640625,31.33366882324219,27.498328509521485
2002-01-01 07:00:00,37.97807953491211,36.057840930175786,39.07535906982422,35.85543235473633,34.337873822021486,31.088479138183594,33.98528604125977,31.181333935546878,31.333666497802735,27.489622064208987
2002-01-01 07:15:00,37.97807953491211,36.057840930175786,39.07535906982422,35.85214650878906,34.33292296142578,31.07973316040039,33.98525813598633,31.17425064697266,31.333645568847658,27.48231785888672
2002-01-01 07:30:00,37.97807953491211,36.057840930175786,39.07535906982422,35.849228082275395,34.32833719482422,31.07235686645508,33.98528139038086,31.168557971191408,31.33364091796875,27.47619962768555
2002-01-01 07:45:00,37.97807953491211,36.057840930175786,39.07535906982422,35.84761655273438,34.32408396606446,31.066082830810547,33.98523953247071,31.163674548339845,31.33363161621094,27.47103017578125
2002-01-01 08:00:00,37.97807953491211,36.057840930175786,39.07535906982422,35.84658870849609,34.32012839355469,31.06067385864258,33.98523953247071,31.159591076660156,31.333599060058596,27.46659323730469
